Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
42369,GSL_G.5_main_1,1706646317265,P.72,the reading room is nice too (it's behind the front desk),"""P.67_P.72""",270094,dog.png
42370,GSL_G.5_main_1,1706646317788,P.70,Kinda random,"""P.67_P.70""",106152,fox2.png
42371,GSL_G.5_main_1,1706646325549,P.62,"do some hw, get dinner, and then im deciding whether or not to go out tn","""P.62_P.70""",186600,donkey.png
42372,GSL_G.5_main_1,1706646325586,P.67,oh yes I like those tables,"""P.67_P.72""",737930,Pig.png
42373,GSL_G.5_main_1,1706646328026,P.65,i cant even think ab it,"""P.65_P.66""",337769,monkey.png
42374,GSL_G.5_main_1,1706646329506,P.70,Neuro!,"""P.70_P.72""",106152,fox2.png
42375,GSL_G.5_main_1,1706646329742,P.72,honestly i get a lot of stuff from there,"""P.69_P.72""",270094,dog.png
42376,GSL_G.5_main_1,1706646332397,P.67,oh that's cool,"""P.67_P.70""",737930,Pig.png
42377,GSL_G.5_main_1,1706646332614,P.65,makes me feel so sick,"""P.65_P.66""",337769,monkey.png
42378,GSL_G.5_main_1,1706646332965,P.66,I'm always scared to try their smoothies,"""P.65_P.66""",24405,dog2.png
42379,GSL_G.5_main_1,1706646334976,P.70,Like pre med,"""P.70_P.72""",106152,fox2.png
42380,GSL_G.5_main_1,1706646338100,P.72,their breakfast sandwiches are really good,"""P.69_P.72""",270094,dog.png
42381,GSL_G.5_main_1,1706646338738,P.63,"Yeah, I can navigate pretty well but I never know how to describe directions when visitors ask. Has anyone ever asked you for directions around here?","""P.63_P.72""",924497,fox.png
42382,GSL_G.5_main_1,1706646339550,P.65,whaaat???,"""P.65_P.66""",337769,monkey.png
42383,GSL_G.5_main_1,1706646340720,P.67,I'm a nursing major so I don't need the class at all,"""P.67_P.70""",737930,Pig.png
42384,GSL_G.5_main_1,1706646340848,P.66,don't like the taste of bananas,"""P.65_P.66""",24405,dog2.png
42385,GSL_G.5_main_1,1706646342927,P.61,I try not to worry my parents,"""P.61_P.63""",168016,zebra.png
42386,GSL_G.5_main_1,1706646343355,P.72,oh dope,"""P.70_P.72""",270094,dog.png
42387,GSL_G.5_main_1,1706646345180,P.62,hbu,"""P.62_P.70""",186600,donkey.png
42388,GSL_G.5_main_1,1706646345325,P.65,man,"""P.65_P.66""",337769,monkey.png
42389,GSL_G.5_main_1,1706646347249,P.66,and they all have them,"""P.65_P.66""",24405,dog2.png
42390,GSL_G.5_main_1,1706646348915,P.69,"I run, play soccer, and raise two cacti lol!","""P.67_P.69""",472913,racoon.png
42391,GSL_G.5_main_1,1706646352583,P.67,but we take a lot of psych-related classes so I already know a lot,"""P.67_P.70""",737930,Pig.png
42392,GSL_G.5_main_1,1706646353637,P.70,Oh wow respect to you,"""P.67_P.70""",106152,fox2.png
42393,GSL_G.5_main_1,1706646354359,P.65,ohill chicken scares me,"""P.65_P.66""",337769,monkey.png
42394,GSL_G.5_main_1,1706646356244,P.61,Dubai,"""P.61_P.67""",168016,zebra.png
42395,GSL_G.5_main_1,1706646356783,P.72,i went to this pre med frat interest meeting yesterday but idk if i want to do pre med so i left bahaha,"""P.70_P.72""",270094,dog.png
42396,GSL_G.5_main_1,1706646359158,P.62,how's the grub,"""P.62_P.64""",186600,donkey.png
42397,GSL_G.5_main_1,1706646362367,P.65,like i will NEVER touch it,"""P.65_P.66""",337769,monkey.png
42398,GSL_G.5_main_1,1706646365378,P.61,Nooo bro,"""P.61_P.70""",168016,zebra.png
42399,GSL_G.5_main_1,1706646367154,P.72,what stuff do you like to do around grounds,"""P.67_P.72""",270094,dog.png
42400,GSL_G.5_main_1,1706646368189,P.66,do you like uva,"""P.62_P.66""",24405,dog2.png
42401,GSL_G.5_main_1,1706646369050,P.70,Same I lowkey self taught myself a lot of the mcat so hoping a lot is review,"""P.67_P.70""",106152,fox2.png
42402,GSL_G.5_main_1,1706646374423,P.67,oh fun I'm playing on an intramural team this semeseter,"""P.67_P.69""",737930,Pig.png
42403,GSL_G.5_main_1,1706646376251,P.72,a few times yes,"""P.63_P.72""",270094,dog.png
42404,GSL_G.5_main_1,1706646377033,P.63,"Fair enough, I know I have to do things but I definitely have to hype myself up before making any phone calls.","""P.61_P.63""",924497,fox.png
42405,GSL_G.5_main_1,1706646378014,P.69,"Yeah I get sausage egg and cheese, very good!","""P.69_P.72""",472913,racoon.png
42406,GSL_G.5_main_1,1706646379640,P.61,Sorry for assuming it’s a bro,"""P.61_P.70""",168016,zebra.png
42407,GSL_G.5_main_1,1706646381686,P.62,yeah i just wish it wasn't as competitive,"""P.62_P.66""",186600,donkey.png
42408,GSL_G.5_main_1,1706646383372,P.72,i lead my friends around a lot bahaha,"""P.63_P.72""",270094,dog.png
42409,GSL_G.5_main_1,1706646383896,P.65,i dont food poisioning from them,"""P.65_P.66""",337769,monkey.png
42410,GSL_G.5_main_1,1706646384176,P.69,oh me too!,"""P.67_P.69""",472913,racoon.png
42411,GSL_G.5_main_1,1706646384523,P.61,but how’s it going?,"""P.61_P.70""",168016,zebra.png
42412,GSL_G.5_main_1,1706646392069,P.62,like all the time in every way,"""P.62_P.66""",186600,donkey.png
42413,GSL_G.5_main_1,1706646393599,P.72,legit yesterday i helped this dude find the south meeting room in newcomb,"""P.63_P.72""",270094,dog.png
42414,GSL_G.5_main_1,1706646393747,P.66,yeah I've seen pictures where it's pink inside,"""P.65_P.66""",24405,dog2.png
42415,GSL_G.5_main_1,1706646400555,P.72,"nope, first one","""P.62_P.72""",270094,dog.png
42416,GSL_G.5_main_1,1706646404766,P.69,I'm gonna play with some friends from my hometown,"""P.67_P.69""",472913,racoon.png
42417,GSL_G.5_main_1,1706646406006,P.66,my roomate got food posining from ohill last week,"""P.65_P.66""",24405,dog2.png
42418,GSL_G.5_main_1,1706646409562,P.67,"I am playing on an intramural soccer team this semester, I workout a lot at North Grounds, go for walks, etc","""P.67_P.72""",737930,Pig.png
42419,GSL_G.5_main_1,1706646410199,P.61,You’ll get there don’t worry,"""P.61_P.69""",168016,zebra.png
42420,GSL_G.5_main_1,1706646410374,P.72,i go to madison house next week tho for my second one,"""P.62_P.72""",270094,dog.png
42421,GSL_G.5_main_1,1706646411071,P.67,wbu,"""P.67_P.72""",737930,Pig.png
42422,GSL_G.5_main_1,1706646411132,P.70,"I applied for that first year and they rejected me :,( lol","""P.70_P.72""",106152,fox2.png
42423,GSL_G.5_main_1,1706646417426,P.67,I'm also in a sorority,"""P.67_P.72""",737930,Pig.png
42424,GSL_G.5_main_1,1706646421030,P.62,omg same,"""P.62_P.72""",186600,donkey.png
42425,GSL_G.5_main_1,1706646421089,P.72,that's so cool,"""P.67_P.72""",270094,dog.png
42426,GSL_G.5_main_1,1706646426201,P.63,Haha I've been asked where Peabody Hall is a few times (maybe that's where tours start?) and I never know how to describe it because there's a lot of weird diagonal roads,"""P.63_P.72""",924497,fox.png
42427,GSL_G.5_main_1,1706646426584,P.65,that sucks :((,"""P.65_P.66""",337769,monkey.png
42428,GSL_G.5_main_1,1706646428823,P.72,how did you start / join the intramural team,"""P.67_P.72""",270094,dog.png
42429,GSL_G.5_main_1,1706646428855,P.67,oh wow that's good,"""P.67_P.70""",737930,Pig.png
42430,GSL_G.5_main_1,1706646430266,P.66,Yeah I wish the people were more fun,"""P.62_P.66""",24405,dog2.png
42431,GSL_G.5_main_1,1706646432041,P.67,you're premed?,"""P.67_P.70""",737930,Pig.png
42432,GSL_G.5_main_1,1706646432384,P.65,what type of classes r u taking,"""P.65_P.66""",337769,monkey.png
42433,GSL_G.5_main_1,1706646436202,P.72,wait what year are you,"""P.67_P.72""",270094,dog.png
42434,GSL_G.5_main_1,1706646438582,P.70,I feel like Neuro is a decent fall back major if I change my mind but idk what else I would wanna do bc I don't love reseaerch,"""P.70_P.72""",106152,fox2.png
42435,GSL_G.5_main_1,1706646439377,P.65,hi,"""P.61_P.65""",337769,monkey.png
42436,GSL_G.5_main_1,1706646440412,P.61,i do run because I play soccer but I hate it if I’m being honest,"""P.61_P.69""",168016,zebra.png
42437,GSL_G.5_main_1,1706646442308,P.63,Hello! How has your day been?,"""P.63_P.70""",924497,fox.png
42438,GSL_G.5_main_1,1706646442365,P.62,just like took themselves less seriously,"""P.62_P.66""",186600,donkey.png
42439,GSL_G.5_main_1,1706646445094,P.72,ikk im a bacon egg and cheese person tho,"""P.69_P.72""",270094,dog.png
42440,GSL_G.5_main_1,1706646447582,P.70,Yeah,"""P.67_P.70""",106152,fox2.png
42441,GSL_G.5_main_1,1706646447898,P.67,one of my friend's asked me to play because they needed another player,"""P.67_P.72""",737930,Pig.png
42442,GSL_G.5_main_1,1706646448499,P.65,hi,"""P.65_P.67""",337769,monkey.png
42443,GSL_G.5_main_1,1706646449499,P.67,2nd,"""P.67_P.72""",737930,Pig.png
42444,GSL_G.5_main_1,1706646451048,P.67,wbu,"""P.67_P.72""",737930,Pig.png
42445,GSL_G.5_main_1,1706646451558,P.70,(Unfortunately),"""P.67_P.70""",106152,fox2.png
42446,GSL_G.5_main_1,1706646452234,P.72,how was the college transition for oyu,"""P.69_P.72""",270094,dog.png
42447,GSL_G.5_main_1,1706646453187,P.72,you,"""P.69_P.72""",270094,dog.png
42448,GSL_G.5_main_1,1706646454681,P.70,Nursing slays,"""P.67_P.70""",106152,fox2.png
42449,GSL_G.5_main_1,1706646455180,P.61,I think anything that we share together,"""P.61_P.66""",168016,zebra.png
42450,GSL_G.5_main_1,1706646455213,P.66,"This one, two english classes, my engagement, macro","""P.65_P.66""",24405,dog2.png
42451,GSL_G.5_main_1,1706646458757,P.72,dangg,"""P.70_P.72""",270094,dog.png
42452,GSL_G.5_main_1,1706646459780,P.66,hbu,"""P.65_P.66""",24405,dog2.png
42453,GSL_G.5_main_1,1706646464161,P.64,tendies are fire,"""P.62_P.64""",68918,rabbit.png
42454,GSL_G.5_main_1,1706646465439,P.70,Hey! Not too bad how about you?,"""P.63_P.70""",106152,fox2.png
42455,GSL_G.5_main_1,1706646465658,P.72,i heard it's really competitive tho so don't sweat it,"""P.70_P.72""",270094,dog.png
42456,GSL_G.5_main_1,1706646466604,P.67,what type of medicine do you want to do,"""P.67_P.70""",737930,Pig.png
42457,GSL_G.5_main_1,1706646471669,P.63,Did you also do any newspaper/yearbook stuff in high school?,"""P.62_P.63""",924497,fox.png
42458,GSL_G.5_main_1,1706646474219,P.62,omg where'd u get them,"""P.62_P.64""",186600,donkey.png
42459,GSL_G.5_main_1,1706646475695,P.66,what other colleges did you look at,"""P.62_P.66""",24405,dog2.png
42460,GSL_G.5_main_1,1706646478949,P.69,I used to too!,"""P.61_P.69""",472913,racoon.png
42461,GSL_G.5_main_1,1706646479406,P.64,west range,"""P.62_P.64""",68918,rabbit.png
42462,GSL_G.5_main_1,1706646481049,P.62,haha yeah a bunch,"""P.62_P.63""",186600,donkey.png
42463,GSL_G.5_main_1,1706646484422,P.72,"i've legit struggled so much this year with trying to get stuff (club position, student council, pnm scholarships...) it's been rough","""P.70_P.72""",270094,dog.png
42464,GSL_G.5_main_1,1706646485338,P.61,Like hobbies or anything personal,"""P.61_P.66""",168016,zebra.png
42465,GSL_G.5_main_1,1706646485668,P.67,fun one of my friend's from my hometown asked me to join his team,"""P.67_P.69""",737930,Pig.png
42466,GSL_G.5_main_1,1706646488864,P.69,But you run sooo much while playing its ridiculous,"""P.61_P.69""",472913,racoon.png
42467,GSL_G.5_main_1,1706646491397,P.67,hello,"""P.65_P.67""",737930,Pig.png
42468,GSL_G.5_main_1,1706646491617,P.62,did it take 9 years like it always does,"""P.62_P.64""",186600,donkey.png
42469,GSL_G.5_main_1,1706646491782,P.70,I have a class and was debating going out but a lot of my friends are getting sick so I might try to chill,"""P.62_P.70""",106152,fox2.png
42470,GSL_G.5_main_1,1706646492463,P.63,Just woke up from a nap so I'm doing pretty good. Did you do anything fun over the weekend?,"""P.63_P.70""",924497,fox.png
42471,GSL_G.5_main_1,1706646497025,P.72,oh dope dope,"""P.67_P.72""",270094,dog.png
42472,GSL_G.5_main_1,1706646498165,P.66,do you like chicken tenders,"""P.61_P.66""",24405,dog2.png
42473,GSL_G.5_main_1,1706646500257,P.70,I do notttt want the flu,"""P.62_P.70""",106152,fox2.png
42474,GSL_G.5_main_1,1706646501449,P.65,"psyc, engagement, enwr, japanese, and also bio","""P.65_P.66""",337769,monkey.png
42475,GSL_G.5_main_1,1706646504611,P.72,i was thinking about trying out for club tennis,"""P.67_P.72""",270094,dog.png
42476,GSL_G.5_main_1,1706646509225,P.67,4 am to 1 pm?,"""P.63_P.67""",737930,Pig.png
42477,GSL_G.5_main_1,1706646513202,P.63,"That sounds fun, I didn't have space in my schedule for either in high school since I did band but I did want to join!","""P.62_P.63""",924497,fox.png
42478,GSL_G.5_main_1,1706646513771,P.69,Yay thatll be exciting,"""P.67_P.69""",472913,racoon.png
42479,GSL_G.5_main_1,1706646515869,P.65,what r u planning on majoring in?,"""P.65_P.66""",337769,monkey.png
42480,GSL_G.5_main_1,1706646522358,P.67,oh wow for what,"""P.61_P.67""",737930,Pig.png
42481,GSL_G.5_main_1,1706646522680,P.72,also can i ask what sorority you're in? i just rushed and ended up dropping at the end since the only 3 i had i didn't like very much,"""P.67_P.72""",270094,dog.png
42482,GSL_G.5_main_1,1706646522733,P.66,woah japanese is cool,"""P.65_P.66""",24405,dog2.png
42483,GSL_G.5_main_1,1706646522949,P.63,Yes haha,"""P.63_P.67""",924497,fox.png
42484,GSL_G.5_main_1,1706646523905,P.69,Have you played since coming to college?,"""P.67_P.69""",472913,racoon.png
42485,GSL_G.5_main_1,1706646525771,P.64,ik its ok,"""P.64_P.72""",68918,rabbit.png
42486,GSL_G.5_main_1,1706646527062,P.61,I loooove chicken tenders,"""P.61_P.66""",168016,zebra.png
42487,GSL_G.5_main_1,1706646527542,P.72,i might do informal rush later on,"""P.67_P.72""",270094,dog.png
42488,GSL_G.5_main_1,1706646528951,P.65,its brutal,"""P.65_P.66""",337769,monkey.png
42489,GSL_G.5_main_1,1706646528954,P.64,yah,"""P.64_P.72""",68918,rabbit.png
42490,GSL_G.5_main_1,1706646529103,P.61,what,"""P.61_P.66""",168016,zebra.png
42491,GSL_G.5_main_1,1706646529495,P.66,did you know any before coming?,"""P.65_P.66""",24405,dog2.png
42492,GSL_G.5_main_1,1706646532327,P.67,do you go out a lot,"""P.63_P.67""",737930,Pig.png
42493,GSL_G.5_main_1,1706646532346,P.69,It wasn't bad honestly,"""P.69_P.72""",472913,racoon.png
42494,GSL_G.5_main_1,1706646535009,P.70,Not super sure interested in ophthalmology and orthopedics but open minded,"""P.67_P.70""",106152,fox2.png
42495,GSL_G.5_main_1,1706646536694,P.72,dangg,"""P.62_P.72""",270094,dog.png
42496,GSL_G.5_main_1,1706646537092,P.65,i took japanese in high school,"""P.65_P.66""",337769,monkey.png
42497,GSL_G.5_main_1,1706646538523,P.70,Wbu for nursing,"""P.67_P.70""",106152,fox2.png
42498,GSL_G.5_main_1,1706646541726,P.61,Where do you get your chicken tenders from?,"""P.61_P.66""",168016,zebra.png
42499,GSL_G.5_main_1,1706646541811,P.72,i think it's a little far for a study but oh well,"""P.62_P.72""",270094,dog.png
42500,GSL_G.5_main_1,1706646545371,P.66,I took french,"""P.65_P.66""",24405,dog2.png
42501,GSL_G.5_main_1,1706646546826,P.64,i schemed it well,"""P.62_P.64""",68918,rabbit.png
42502,GSL_G.5_main_1,1706646548114,P.67,nope so this is going to be interesting,"""P.67_P.69""",737930,Pig.png
42503,GSL_G.5_main_1,1706646549013,P.67,wbu,"""P.67_P.69""",737930,Pig.png
42504,GSL_G.5_main_1,1706646550825,P.72,it's like in the middle of my classes too :(,"""P.62_P.72""",270094,dog.png
42505,GSL_G.5_main_1,1706646552233,P.65,so i thought it would be ez to just fufil my language requirement,"""P.65_P.66""",337769,monkey.png
42506,GSL_G.5_main_1,1706646554898,P.61,I was just for fun,"""P.61_P.67""",168016,zebra.png
42507,GSL_G.5_main_1,1706646558389,P.65,but its not,"""P.65_P.66""",337769,monkey.png
42508,GSL_G.5_main_1,1706646561235,P.62,"Villanova, UMiami, Syracuse Newhouse, BC i was kind of all over rt","""P.62_P.66""",186600,donkey.png
42509,GSL_G.5_main_1,1706646562967,P.63,"I don't drink alcohol so I don't find myself at parties a lot, but I do often stay at my friends' apartment playing Dungeons and Dragons or watching TV late.","""P.63_P.67""",924497,fox.png
42510,GSL_G.5_main_1,1706646564229,P.62,the place,"""P.62_P.66""",186600,donkey.png
42511,GSL_G.5_main_1,1706646566354,P.61,it*,"""P.61_P.67""",168016,zebra.png
42512,GSL_G.5_main_1,1706646566611,P.66,what do you have to do?,"""P.65_P.66""",24405,dog2.png
42513,GSL_G.5_main_1,1706646569047,P.72,it is! i remember my tour started between monroe and peabody hall,"""P.63_P.72""",270094,dog.png
42514,GSL_G.5_main_1,1706646571610,P.62,howwww,"""P.62_P.64""",186600,donkey.png
42515,GSL_G.5_main_1,1706646574990,P.70,Yeah UVA is SO competitive esp for clubs,"""P.70_P.72""",106152,fox2.png
42516,GSL_G.5_main_1,1706646575307,P.67,I'm thinking ED or PICU after undergrad,"""P.67_P.70""",737930,Pig.png
42517,GSL_G.5_main_1,1706646578118,P.69,Now I've gotten to the point of trying to invest more hours in clubs and extracurriculars,"""P.69_P.72""",472913,racoon.png
42518,GSL_G.5_main_1,1706646579880,P.62,are u in CMB?,"""P.62_P.63""",186600,donkey.png
42519,GSL_G.5_main_1,1706646585057,P.66,I had BC on mine too,"""P.62_P.66""",24405,dog2.png
42520,GSL_G.5_main_1,1706646585756,P.65,"i mean, you have to write in three different alphabets","""P.65_P.66""",337769,monkey.png
42521,GSL_G.5_main_1,1706646590974,P.72,how do you like the class so far,"""P.64_P.72""",270094,dog.png
42522,GSL_G.5_main_1,1706646591043,P.70,And yeah I dont care that im not in the frat,"""P.70_P.72""",106152,fox2.png
42523,GSL_G.5_main_1,1706646593504,P.64,was in alderman and ordered,"""P.62_P.64""",68918,rabbit.png
42524,GSL_G.5_main_1,1706646594058,P.69,Me neither! So I guess we'll see,"""P.67_P.69""",472913,racoon.png
42525,GSL_G.5_main_1,1706646594836,P.62,i like just recovered,"""P.62_P.70""",186600,donkey.png
42526,GSL_G.5_main_1,1706646594881,P.70,Rejection is redirection!,"""P.70_P.72""",106152,fox2.png
42527,GSL_G.5_main_1,1706646596271,P.67,I'm in Delta Gamma,"""P.67_P.72""",737930,Pig.png
42528,GSL_G.5_main_1,1706646601092,P.66,UMiami would've been wild,"""P.62_P.66""",24405,dog2.png
42529,GSL_G.5_main_1,1706646602119,P.63,That's nice to have that question answered haha. I'm afraid I didn't get to do a tour since COVID hit.,"""P.63_P.72""",924497,fox.png
42530,GSL_G.5_main_1,1706646602948,P.62,i did not go out last weekend i was so ill,"""P.62_P.70""",186600,donkey.png
42531,GSL_G.5_main_1,1706646603305,P.72,same same,"""P.69_P.72""",270094,dog.png
42532,GSL_G.5_main_1,1706646607155,P.70,That's awesome,"""P.67_P.70""",106152,fox2.png
42533,GSL_G.5_main_1,1706646608278,P.67,did you play in high school,"""P.67_P.69""",737930,Pig.png
42534,GSL_G.5_main_1,1706646609264,P.61,Me I’m kinda the opposite I can talk to anyone on the phone but I might struggle a lil bit in person,"""P.61_P.63""",168016,zebra.png
42535,GSL_G.5_main_1,1706646610217,P.66,Alex earle is inspiring me to do the 30 hard,"""P.62_P.66""",24405,dog2.png
42536,GSL_G.5_main_1,1706646611770,P.65,and one has 500+ charachters adopted chinese charachters,"""P.65_P.66""",337769,monkey.png
42537,GSL_G.5_main_1,1706646613651,P.70,I volunteer in ED,"""P.67_P.70""",106152,fox2.png
42538,GSL_G.5_main_1,1706646614214,P.61,Hey,"""P.61_P.65""",168016,zebra.png
42539,GSL_G.5_main_1,1706646617268,P.72,"im gonna try to join more clubs this semester, im looking at club tennis rn but i've heard it's competitive","""P.69_P.72""",270094,dog.png
